#Hydrophone calibration sensitivities. This file contains three header lines followed by comma delimited data. First column is the centre frequency of each bin (Hz). Second column is the sensitivity calibration for each bin (dB re Counts^2/uPa^2).
#The maximum frequency included in this sensitivity file is equal to 0.4 times the sampling frequency for this hydrophone, which is the maximum usable frequency unaffected by the recording system's anti-aliasing filter in accordance with ISO 7605:2025.
#Data is from device attributes: https://data.oceannetworks.ca/DeviceListing?DeviceId=23235. Applicable for deviceID 23235 from 18-Feb-2020 (ongoing). Device attribute HydrophonePreDeploymentSensitivityValuesPart1 last modified: 11-May-2026 08:43:41
4390, -39.5263
4400, -39.5262
4410, -39.5261
4420, -39.526
4430, -39.5259
4440, -39.5258
4450, -39.5257
4460, -39.5256
4470, -39.5255
4480, -39.5254
4490, -39.5253
4500, -39.5252
4510, -39.5251
4520, -39.525
4530, -39.5249
4540, -39.5248
4550, -39.5247
4560, -39.5246
4570, -39.5245
4580, -39.5244
4590, -39.5243
4600, -39.5242
4610, -39.5241
4620, -39.524
4630, -39.5239
4640, -39.5238
4650, -39.5237
4660, -39.5236
4670, -39.5235
4680, -39.5234
4690, -39.5233
4700, -39.5232
4710, -39.5231
4720, -39.523
4730, -39.5229
4740, -39.5228
4750, -39.5227
4760, -39.5226
4770, -39.5225
4780, -39.5224
4790, -39.5223
4800, -39.5222
4810, -39.5221
4820, -39.522
4830, -39.5219
4840, -39.5218
4850, -39.5217
4860, -39.5216
4870, -39.5215
4880, -39.5214
4890, -39.5213
4900, -39.5212
4910, -39.5211
4920, -39.521
4930, -39.5209
4940, -39.5208
4950, -39.5207
4960, -39.5206
4970, -39.5205
4980, -39.5204
4990, -39.5203
5000, -39.5202
5010, -39.5201
5020, -39.52
5030, -39.5199
5040, -39.5198
5050, -39.5197
5060, -39.5196
5070, -39.5195
5080, -39.5194
5090, -39.5193
5100, -39.5192
5110, -39.5191
5120, -39.519
5130, -39.5189
5140, -39.5188
5150, -39.5187
5160, -39.5186
5170, -39.5185
5180, -39.5184
5190, -39.5183
5200, -39.5182
5210, -39.5181
5220, -39.518
5230, -39.5179
5240, -39.5178
5250, -39.5177
5260, -39.5176
5270, -39.5175
5280, -39.5174
5290, -39.5173
5300, -39.5172
5310, -39.5171
5320, -39.517
5330, -39.5169
5340, -39.5168
5350, -39.5167
5360, -39.5166
5370, -39.5165
5380, -39.5164
5390, -39.5163
5400, -39.5162
5410, -39.5161
5420, -39.516
5430, -39.5159
5440, -39.5158
5450, -39.5157
5460, -39.5156
5470, -39.5155
5480, -39.5154
5490, -39.5153
5500, -39.5152
5510, -39.5151
5520, -39.515
5530, -39.5149
5540, -39.5148
5550, -39.5146
5560, -39.5145
5570, -39.5144
5580, -39.5143
5590, -39.5142
5600, -39.5141
5610, -39.514
5620, -39.5139
5630, -39.5138
5640, -39.5137
5650, -39.5136
5660, -39.5135
5670, -39.5134
5680, -39.5133
5690, -39.5132
5700, -39.5131
5710, -39.513
5720, -39.5129
5730, -39.5128
5740, -39.5127
5750, -39.5126
5760, -39.5125
5770, -39.5124
5780, -39.5123
5790, -39.5122
5800, -39.5121
5810, -39.512
5820, -39.5119
5830, -39.5118
5840, -39.5117
5850, -39.5116
5860, -39.5115
5870, -39.5114
5880, -39.5113
5890, -39.5112
5900, -39.5111
5910, -39.511
5920, -39.5109
5930, -39.5108
5940, -39.5107
5950, -39.5106
5960, -39.5105
5970, -39.5104
5980, -39.5103
5990, -39.5102
6000, -39.5101
6010, -39.51
6020, -39.5099
6030, -39.5098
6040, -39.5097
6050, -39.5096
6060, -39.5095
6070, -39.5094
6080, -39.5093
6090, -39.5092
6100, -39.5091
6110, -39.509
6120, -39.5089
6130, -39.5088
6140, -39.5087
6150, -39.5086
6160, -39.5085
6170, -39.5084
6180, -39.5083
6190, -39.5082
6200, -39.5081
6210, -39.508
6220, -39.5079
6230, -39.5078
6240, -39.5077
6250, -39.5076
6260, -39.5075
6270, -39.5074
6280, -39.5073
6290, -39.5072
6300, -39.5071
6310, -39.507
6320, -39.5069
6330, -39.5068
6340, -39.5067
6350, -39.5066
6360, -39.5065
6370, -39.5064
6380, -39.5063
6390, -39.5062
6400, -39.5061
6410, -39.506
6420, -39.5059
6430, -39.5058
6440, -39.5057
6450, -39.5056
6460, -39.5055
6470, -39.5054
6480, -39.5053
6490, -39.5052
6500, -39.5051
6510, -39.505
6520, -39.5049
6530, -39.5048
6540, -39.5047
6550, -39.5046
6560, -39.5045
6570, -39.5044
6580, -39.5043
6590, -39.5042
6600, -39.5041
6610, -39.504
6620, -39.5039
6630, -39.5038
6640, -39.5037
6650, -39.5036
6660, -39.5035
6670, -39.5034
6680, -39.5033
6690, -39.5032
6700, -39.5031
6710, -39.503
6720, -39.5029
6730, -39.5028
6740, -39.5027
6750, -39.5026
6760, -39.5025
6770, -39.5024
6780, -39.5023
6790, -39.5022
6800, -39.5021
6810, -39.502
6820, -39.5019
6830, -39.5018
6840, -39.5017
6850, -39.5016
6860, -39.5015
6870, -39.5014
6880, -39.5013
6890, -39.5012
6900, -39.5011
6910, -39.501
6920, -39.5009
6930, -39.5008
6940, -39.5007
6950, -39.5006
6960, -39.5005
6970, -39.5004
6980, -39.5003
6990, -39.5002
7000, -39.5001
7010, -39.5
7020, -39.4999
7030, -39.4998
7040, -39.4997
7050, -39.4996
7060, -39.4995
7070, -39.4994
7080, -39.4993
7090, -39.4992
7100, -39.4991
7110, -39.499
7120, -39.4989
7130, -39.4988
7140, -39.4987
7150, -39.4986
7160, -39.4985
7170, -39.4984
7180, -39.4983
7190, -39.4982
7200, -39.4981
7210, -39.498
7220, -39.4979
7230, -39.4978
7240, -39.4977
7250, -39.4976
7260, -39.4975
7270, -39.4974
7280, -39.4973
7290, -39.4972
7300, -39.4971
7310, -39.497
7320, -39.4969
7330, -39.4968
7340, -39.4967
7350, -39.4966
7360, -39.4965
7370, -39.4964
7380, -39.4963
7390, -39.4962
7400, -39.4961
7410, -39.496
7420, -39.4959
7430, -39.4958
7440, -39.4957
7450, -39.4956
7460, -39.4955
7470, -39.4954
7480, -39.4953
7490, -39.4952
7500, -39.4951
7510, -39.495
7520, -39.4949
7530, -39.4948
7540, -39.4947
7550, -39.4946
7560, -39.4945
7570, -39.4944
7580, -39.4943
7590, -39.4942
7600, -39.4941
7610, -39.494
7620, -39.4939
7630, -39.4938
7640, -39.4937
7650, -39.4936
7660, -39.4935
7670, -39.4934
7680, -39.4933
7690, -39.4932
7700, -39.4931
7710, -39.493
7720, -39.4929
7730, -39.4928
7740, -39.4927
7750, -39.4926
7760, -39.4925
7770, -39.4924
7780, -39.4923
7790, -39.4922
7800, -39.4921
7810, -39.492
7820, -39.4919
7830, -39.4918
7840, -39.4917
7850, -39.4916
7860, -39.4915
7870, -39.4914
7880, -39.4913
7890, -39.4912
7900, -39.4911
7910, -39.491
7920, -39.4909
7930, -39.4908
7940, -39.4907
7950, -39.4906
7960, -39.4905
7970, -39.4904
7980, -39.4903
7990, -39.4902
8000, -39.4901
8010, -39.49
8020, -39.4899
8030, -39.4898
8040, -39.4897
8050, -39.4896
8060, -39.4895
8070, -39.4894
8080, -39.4893
8090, -39.4892
8100, -39.4891
8110, -39.489
8120, -39.4889
8130, -39.4888
8140, -39.4887
8150, -39.4886
8160, -39.4885
8170, -39.4884
8180, -39.4883
8190, -39.4882
8200, -39.4881
8210, -39.488
8220, -39.4879
8230, -39.4878
8240, -39.4877
8250, -39.4876
8260, -39.4875
8270, -39.4874
8280, -39.4873
8290, -39.4872
8300, -39.4871
8310, -39.487
8320, -39.4869
8330, -39.4868
8340, -39.4867
8350, -39.4866
8360, -39.4865
8370, -39.4864
8380, -39.4863
8390, -39.4862
8400, -39.4861
8410, -39.486
8420, -39.4859
8430, -39.4858
8440, -39.4857
8450, -39.4856
8460, -39.4855
8470, -39.4854
8480, -39.4853
8490, -39.4852
8500, -39.4851
8510, -39.485
8520, -39.4849
8530, -39.4848
8540, -39.4847
8550, -39.4846
8560, -39.4845
8570, -39.4844
8580, -39.4843
8590, -39.4842
8600, -39.4841
8610, -39.484
8620, -39.4839
8630, -39.4838
8640, -39.4837
8650, -39.4836
8660, -39.4835
8670, -39.4834
8680, -39.4833
8690, -39.4832
8700, -39.4831
8710, -39.483
8720, -39.4829
8730, -39.4828
8740, -39.4827
8750, -39.4826
8760, -39.4825
8770, -39.4824
8780, -39.4823
8790, -39.4822
8800, -39.4821
8810, -39.482
8820, -39.4819
8830, -39.4818
8840, -39.4817
8850, -39.4816
8860, -39.4815
8870, -39.4814
8880, -39.4813
8890, -39.4812
8900, -39.4811
8910, -39.481
8920, -39.4809
8930, -39.4808
8940, -39.4807
8950, -39.4806
8960, -39.4805
8970, -39.4804
8980, -39.4803
8990, -39.4802
9000, -39.4801
9010, -39.48
9020, -39.4799
9030, -39.4798
9040, -39.4797
9050, -39.4796
9060, -39.4795
9070, -39.4794
9080, -39.4793
9090, -39.4792
9100, -39.4791
9110, -39.479
9120, -39.4789
9130, -39.4788
9140, -39.4787
9150, -39.4786
9160, -39.4785
9170, -39.4784
9180, -39.4783
9190, -39.4782
9200, -39.4781
9210, -39.478
9220, -39.4779
9230, -39.4778
9240, -39.4777
9250, -39.4776
9260, -39.4775
9270, -39.4774
9280, -39.4773
9290, -39.4772
9300, -39.4771
9310, -39.477
9320, -39.4769
9330, -39.4768
9340, -39.4767
9350, -39.4766
9360, -39.4765
9370, -39.4764
9380, -39.4763
9390, -39.4762
9400, -39.4761
9410, -39.476
9420, -39.4759
9430, -39.4758
9440, -39.4757
9450, -39.4756
9460, -39.4755
9470, -39.4754
9480, -39.4753
9490, -39.4752
9500, -39.4751
9510, -39.475
9520, -39.4749
9530, -39.4748
9540, -39.4747
9550, -39.4746
9560, -39.4745
9570, -39.4744
9580, -39.4743
9590, -39.4742
9600, -39.4741
9610, -39.474
9620, -39.4739
9630, -39.4738
9640, -39.4737
9650, -39.4736
9660, -39.4735
9670, -39.4734
9680, -39.4733
9690, -39.4732
9700, -39.4731
9710, -39.473
9720, -39.4729
9730, -39.4728
9740, -39.4727
9750, -39.4726
9760, -39.4725
9770, -39.4724
9780, -39.4723
9790, -39.4722
9800, -39.4721
9810, -39.472
9820, -39.4719
9830, -39.4718
9840, -39.4717
9850, -39.4716
9860, -39.4715
9870, -39.4714
9880, -39.4713
9890, -39.4712
9900, -39.4711
9910, -39.471
9920, -39.4709
9930, -39.4708
9940, -39.4707
9950, -39.4706
9960, -39.4705
9970, -39.4704
9980, -39.4703
9990, -39.4702
10000, -39.4701
10010, -39.4701
10020, -39.4714
10030, -39.4727
10040, -39.474
10050, -39.4753
10060, -39.4766
10070, -39.4779
10080, -39.4791
10090, -39.4804
10100, -39.4817
10110, -39.483
10120, -39.4843
10130, -39.4856
10140, -39.4869
10150, -39.4881
10160, -39.4894
10170, -39.4907
10180, -39.492
10190, -39.4933
10200, -39.4946
10210, -39.4959
10220, -39.4972
10230, -39.4984
10240, -39.4997
10250, -39.501
10260, -39.5023
10270, -39.5036
10280, -39.5049
10290, -39.5062
10300, -39.5075
10310, -39.5087
10320, -39.51
10330, -39.5113
10340, -39.5126
10350, -39.5139
10360, -39.5152
10370, -39.5165
10380, -39.5178
10390, -39.519
10400, -39.5203
10410, -39.5216
10420, -39.5229
10430, -39.5242
10440, -39.5255
10450, -39.5268
10460, -39.528
10470, -39.5293
10480, -39.5306
10490, -39.5319
10500, -39.5332
10510, -39.5345
10520, -39.5358
10530, -39.5371
10540, -39.5383
10550, -39.5396
10560, -39.5409
10570, -39.5422
10580, -39.5435
10590, -39.5448
10600, -39.5461
10610, -39.5474
10620, -39.5486
10630, -39.5499
10640, -39.5512
10650, -39.5525
10660, -39.5538
10670, -39.5551
10680, -39.5564
10690, -39.5577
10700, -39.5589
10710, -39.5602
10720, -39.5615
10730, -39.5628
10740, -39.5641
10750, -39.5654
10760, -39.5667
10770, -39.568
10780, -39.5692
10790, -39.5705
10800, -39.5718
10810, -39.5731
10820, -39.5744
10830, -39.5757
10840, -39.577
10850, -39.5782
10860, -39.5795
10870, -39.5808
10880, -39.5821
10890, -39.5834
10900, -39.5847
10910, -39.586
10920, -39.5873
10930, -39.5885
10940, -39.5898
10950, -39.5911
10960, -39.5924
10970, -39.5937
10980, -39.595
10990, -39.5963
11000, -39.5976
11010, -39.5988
11020, -39.6001
11030, -39.6014
11040, -39.6027
11050, -39.604
11060, -39.6053
11070, -39.6066
11080, -39.6079
11090, -39.6091
11100, -39.6104
11110, -39.6117
11120, -39.613
11130, -39.6143
11140, -39.6156
11150, -39.6169
11160, -39.6181
11170, -39.6194
11180, -39.6207
11190, -39.622
11200, -39.6233
11210, -39.6246
11220, -39.6259
11230, -39.6272
11240, -39.6284
11250, -39.6297
11260, -39.631
11270, -39.6323
11280, -39.6336
11290, -39.6349
11300, -39.6362
11310, -39.6375
11320, -39.6387
11330, -39.64
11340, -39.6413
11350, -39.6426
11360, -39.6439
11370, -39.6452
11380, -39.6465
11390, -39.6478
11400, -39.649
11410, -39.6503
11420, -39.6516
11430, -39.6529
11440, -39.6542
11450, -39.6555
11460, -39.6568
11470, -39.658
11480, -39.6593
11490, -39.6606
11500, -39.6619
11510, -39.6632
11520, -39.6645
11530, -39.6658
11540, -39.6671
11550, -39.6683
11560, -39.6696
11570, -39.6709
11580, -39.6722
11590, -39.6735
11600, -39.6748
11610, -39.6761
11620, -39.6774
11630, -39.6786
11640, -39.6799
11650, -39.6812
11660, -39.6825
11670, -39.6838
11680, -39.6851
11690, -39.6864
11700, -39.6877
11710, -39.6889
11720, -39.6902
11730, -39.6915
11740, -39.6928
11750, -39.6941
11760, -39.6954
11770, -39.6967
11780, -39.698
11790, -39.6992
11800, -39.7005
11810, -39.7018
11820, -39.7031
11830, -39.7044
11840, -39.7057
11850, -39.707
11860, -39.7082
11870, -39.7095
11880, -39.7108
11890, -39.7121
11900, -39.7134
11910, -39.7147
11920, -39.716
11930, -39.7173
11940, -39.7185
11950, -39.7198
11960, -39.7211
11970, -39.7224
11980, -39.7237
11990, -39.725
12000, -39.7263
12010, -39.7276
12020, -39.7288
12030, -39.7301
12040, -39.7314
12050, -39.7327
12060, -39.734
12070, -39.7353
12080, -39.7366
12090, -39.7379
12100, -39.7391
12110, -39.7404
12120, -39.7417
12130, -39.743
12140, -39.7443
12150, -39.7456
12160, -39.7469
12170, -39.7481
12180, -39.7494
12190, -39.7507
12200, -39.752
12210, -39.7533
12220, -39.7546
12230, -39.7559
12240, -39.7572
12250, -39.7584
12260, -39.7597
12270, -39.761
12280, -39.7623
12290, -39.7636
12300, -39.7649
12310, -39.7662
12320, -39.7675
12330, -39.7687
12340, -39.77
12350, -39.7713
12360, -39.7726
12370, -39.7739
12380, -39.7752
12390, -39.7765
12400, -39.7778
12410, -39.779
12420, -39.7803
12430, -39.7816
12440, -39.7829
12450, -39.7842
12460, -39.7855
12470, -39.7868
12480, -39.788
12490, -39.7893
12500, -39.7906
12510, -39.7919
12520, -39.7932
12530, -39.7945
12540, -39.7958
12550, -39.7971
12560, -39.7983
12570, -39.7996
12580, -39.8009
12590, -39.8022
12600, -39.8035
12610, -39.8048
12620, -39.8061
12630, -39.8074
12640, -39.8086
12650, -39.8099
12660, -39.8112
12670, -39.8125
12680, -39.8138
12690, -39.8151
12700, -39.8164
12710, -39.8177
12720, -39.8189
12730, -39.8202
12740, -39.8215
12750, -39.8228
12760, -39.8241
12770, -39.8254
12780, -39.8267
12790, -39.828
12800, -39.8292
12810, -39.8305
12820, -39.8318
12830, -39.8331
12840, -39.8344
12850, -39.8357
12860, -39.837
12870, -39.8382
12880, -39.8395
12890, -39.8408
12900, -39.8421
12910, -39.8434
12920, -39.8447
12930, -39.846
12940, -39.8473
12950, -39.8485
12960, -39.8498
12970, -39.8511
12980, -39.8524
12990, -39.8537
13000, -39.855
13010, -39.8563
13020, -39.8576
13030, -39.8588
13040, -39.8601
13050, -39.8614
13060, -39.8627
13070, -39.864
13080, -39.8653
13090, -39.8666
13100, -39.8679
13110, -39.8691
13120, -39.8704
13130, -39.8717
13140, -39.873
13150, -39.8743
13160, -39.8756
13170, -39.8769
13180, -39.8781
13190, -39.8794
13200, -39.8807
13210, -39.882
13220, -39.8833
13230, -39.8846
13240, -39.8859
13250, -39.8872
13260, -39.8884
13270, -39.8897
13280, -39.891
13290, -39.8923
13300, -39.8936
13310, -39.8949
13320, -39.8962
13330, -39.8975
13340, -39.8987
13350, -39.9
13360, -39.9013
13370, -39.9026
13380, -39.9039
13390, -39.9052
13400, -39.9065
13410, -39.9078
13420, -39.909
13430, -39.9103
13440, -39.9116
13450, -39.9129
13460, -39.9142
13470, -39.9155
13480, -39.9168
13490, -39.918
13500, -39.9193
13510, -39.9206
13520, -39.9219
13530, -39.9232
13540, -39.9245
13550, -39.9258
13560, -39.9271
13570, -39.9283
13580, -39.9296
13590, -39.9309
13600, -39.9322
13610, -39.9335
13620, -39.9348
13630, -39.9361
13640, -39.9374
13650, -39.9386
13660, -39.9399
13670, -39.9412
13680, -39.9425
13690, -39.9438
13700, -39.9451
13710, -39.9464
13720, -39.9477
13730, -39.9489
13740, -39.9502
13750, -39.9515
13760, -39.9528
13770, -39.9541
13780, -39.9554
13790, -39.9567
13800, -39.958
13810, -39.9592
13820, -39.9605
13830, -39.9618
13840, -39.9631
13850, -39.9644
13860, -39.9657
13870, -39.967
13880, -39.9682
13890, -39.9695
13900, -39.9708
13910, -39.9721
13920, -39.9734
13930, -39.9747
13940, -39.976
13950, -39.9773
13960, -39.9785
13970, -39.9798
13980, -39.9811
13990, -39.9824
14000, -39.9837
14010, -39.985
14020, -39.9863
14030, -39.9876
14040, -39.9888
14050, -39.9901
14060, -39.9914
14070, -39.9927
14080, -39.994
14090, -39.9953
14100, -39.9966
14110, -39.9979
14120, -39.9991
14130, -40.0004
14140, -40.0017
14150, -40.003
14160, -40.0043
14170, -40.0056
14180, -40.0069
14190, -40.0081
14200, -40.0094
14210, -40.0107
14220, -40.012
14230, -40.0133
14240, -40.0146
14250, -40.0159
14260, -40.0172
14270, -40.0184
14280, -40.0197
14290, -40.021
14300, -40.0223
14310, -40.0236
14320, -40.0249
14330, -40.0262
14340, -40.0275
14350, -40.0287
14360, -40.03
14370, -40.0313
14380, -40.0326
14390, -40.0339
14400, -40.0352
14410, -40.0365
14420, -40.0378
14430, -40.039
14440, -40.0403
14450, -40.0416
14460, -40.0429
14470, -40.0442
14480, -40.0455
14490, -40.0468
14500, -40.048
14510, -40.0493
14520, -40.0506
14530, -40.0519
14540, -40.0532
14550, -40.0545
14560, -40.0558
14570, -40.0571
14580, -40.0583
14590, -40.0596
14600, -40.0609
14610, -40.0622
14620, -40.0635
14630, -40.0648
14640, -40.0661
14650, -40.0674
14660, -40.0686
14670, -40.0699
14680, -40.0712
14690, -40.0725
14700, -40.0738
14710, -40.0751
14720, -40.0764
14730, -40.0777
14740, -40.0789
14750, -40.0802
14760, -40.0815
14770, -40.0828
14780, -40.0841
14790, -40.0854
14800, -40.0867
14810, -40.088
14820, -40.0892
14830, -40.0905
14840, -40.0918
14850, -40.0931
14860, -40.0944
